id,decile_score,Race,age,juv_fel_count,juv_misd_count,c_charge_degree,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,sex
3323,8,Non-White,0,0,0,M,0,4,1.0,16.0,Male
3324,1,White,1,0,0,M,0,0,0.0,0.0,Male
3326,10,Non-White,1,0,0,F,0,4,1.0,1.0,Male
3329,4,White,1,0,0,M,0,0,5.0,1.0,Male
3331,10,Non-White,0,0,0,F,0,3,0.0,34.0,Male
3332,1,Non-White,1,0,0,F,0,1,17.0,7.0,Male
3333,1,White,1,0,0,F,0,3,1.0,1.0,Male
3335,3,Non-White,0,0,0,M,0,0,1.0,1.0,Female
3337,8,Non-White,1,0,0,F,0,14,1.0,1.0,Male
3338,6,Non-White,0,0,0,M,0,0,2.0,1.0,Male
3339,1,White,1,0,0,F,0,0,1.0,1.0,Male
3340,7,Non-White,1,0,5,M,0,37,1.0,31.0,Male
3341,6,Non-White,0,0,0,F,0,2,0.0,238.0,Male
3342,1,Non-White,1,0,0,M,0,0,0.0,1.0,Male
3344,7,Non-White,1,0,0,F,0,2,0.0,193.0,Male
3345,3,White,1,0,0,F,0,2,1.0,1.0,Female
3347,3,Non-White,1,0,0,F,0,7,1.0,2.0,Female
3349,3,Non-White,1,0,0,M,0,0,1.0,1.0,Male
3350,1,Non-White,1,0,0,F,0,1,14.0,14.0,Male
3351,4,Non-White,0,0,0,F,0,3,1.0,5.0,Female
3354,2,Non-White,0,0,0,F,0,1,0.0,0.0,Male
3357,4,Non-White,1,0,0,F,0,0,1.0,1.0,Male
3358,1,Non-White,1,0,0,F,0,1,1.0,2.0,Male
3359,9,Non-White,1,0,2,F,0,15,1.0,2.0,Male
3360,7,Non-White,1,0,0,F,0,6,1.0,14.0,Male
3362,9,Non-White,0,0,0,F,0,17,1.0,130.0,Male
3363,1,Non-White,1,0,0,F,0,0,3.0,1.0,Male
3369,9,Non-White,0,0,0,F,1,1,1.0,242.0,Male
3370,2,Non-White,0,0,0,F,0,1,1.0,1.0,Female
3371,3,Non-White,0,0,0,F,1,0,1.0,1.0,Male
3375,7,Non-White,1,0,0,F,0,9,1.0,34.0,Male
3376,1,Non-White,1,0,0,F,0,0,1.0,1.0,Female
3380,4,Non-White,1,0,0,F,0,1,1.0,6.0,Female
3381,2,Non-White,0,0,0,M,0,1,0.0,0.0,Male
3383,5,Non-White,1,0,0,F,0,10,1.0,10.0,Male
3384,8,White,0,0,1,F,2,1,1.0,13.0,Male
3386,5,White,1,0,0,F,0,6,10.0,2.0,Male
3387,1,Non-White,1,0,0,M,0,1,1.0,71.0,Male
3390,1,White,1,0,0,M,0,0,0.0,0.0,Male
3391,8,Non-White,0,0,0,M,3,9,1.0,214.0,Female
3392,1,White,1,0,0,M,0,0,1.0,1.0,Male
3393,6,Non-White,1,0,0,F,0,10,8.0,8.0,Male
3394,8,White,0,0,0,F,0,3,1.0,127.0,Male
3395,1,Non-White,1,0,0,F,0,0,0.0,22.0,Male
3396,5,Non-White,1,0,0,M,0,0,1.0,3.0,Male
3398,10,Non-White,0,1,2,F,2,3,1.0,1.0,Male
3399,10,Non-White,1,3,0,F,0,13,1.0,1.0,Male
3401,1,Non-White,1,0,0,M,0,3,22.0,21.0,Male
3403,4,Non-White,1,0,0,F,0,5,1.0,5.0,Male
3404,1,Non-White,1,0,0,F,0,2,5.0,3.0,Male
3406,8,White,0,0,0,M,0,0,1.0,9.0,Male
3407,1,White,1,0,0,M,0,1,2.0,1.0,Male
3408,3,White,0,0,0,F,0,0,1.0,1.0,Female
3409,6,Non-White,0,0,0,M,0,0,1.0,3.0,Male
3410,3,Non-White,1,0,0,F,0,1,1.0,3.0,Male
3411,2,White,0,0,0,F,0,0,1.0,1.0,Female
3412,2,White,0,0,0,M,0,0,1.0,1.0,Male
3413,4,White,0,0,0,F,0,0,0.0,0.0,Male
3415,5,Non-White,1,0,0,F,0,2,0.0,0.0,Male
3417,3,White,0,0,0,F,0,3,1.0,1.0,Male
3418,2,Non-White,1,0,0,M,0,3,1.0,2.0,Male
3419,5,Non-White,0,0,0,F,0,7,1.0,10.0,Male
3420,2,Non-White,1,0,0,F,0,1,0.0,0.0,Male
3422,5,White,1,0,0,F,0,0,0.0,41.0,Male
3423,2,White,1,0,0,F,0,2,29.0,1.0,Female
3425,10,Non-White,0,1,0,F,0,6,1.0,219.0,Male
3426,10,Non-White,0,0,1,F,0,21,14.0,2.0,Male
3427,1,White,1,0,0,M,0,0,1.0,1.0,Female
3429,6,Non-White,0,0,0,F,0,0,1.0,4.0,Male
3431,2,Non-White,0,0,0,M,0,0,0.0,0.0,Female
3434,10,Non-White,0,0,0,F,0,25,18.0,41.0,Male
3437,6,White,0,0,0,F,0,0,1.0,3.0,Female
3438,6,White,0,0,0,M,0,0,0.0,5.0,Male
3439,1,White,1,0,0,F,0,0,1.0,1.0,Male
3441,7,White,1,0,0,F,0,0,1.0,2.0,Male
3444,2,White,1,0,0,F,0,0,1.0,2.0,Male
3445,3,White,0,0,0,M,0,1,25.0,24.0,Male
3448,7,Non-White,1,0,0,F,0,12,2.0,1.0,Female
3452,1,Non-White,1,0,0,F,0,3,1.0,1.0,Male
3453,3,Non-White,1,0,0,F,0,15,1.0,1.0,Male
3454,3,Non-White,0,0,0,F,0,9,1.0,16.0,Male
3455,3,Non-White,0,0,0,F,0,1,1.0,4.0,Female
3456,8,Non-White,0,0,1,M,0,1,0.0,1.0,Male
3457,1,Non-White,1,0,0,F,0,1,1.0,1.0,Male
3458,2,White,1,0,0,M,0,1,1.0,1.0,Male
3460,6,Non-White,0,0,0,F,0,3,3.0,1.0,Male
3462,1,White,1,0,0,M,0,1,1.0,1.0,Male
3463,3,White,1,0,0,F,0,1,3.0,0.0,Male
3464,5,White,0,0,0,F,1,1,1.0,22.0,Male
3465,1,Non-White,1,0,0,F,0,2,1.0,1.0,Male
3470,2,Non-White,0,0,0,F,0,1,1.0,1.0,Male
3475,5,White,1,0,0,F,0,5,1.0,1.0,Male
3476,8,Non-White,0,0,0,M,0,6,1.0,1.0,Male
3480,2,Non-White,1,0,0,M,0,1,1.0,1.0,Male
3481,4,Non-White,0,0,0,M,0,2,14.0,1.0,Female
3483,1,White,1,0,0,M,0,0,1.0,2.0,Male
3484,7,Non-White,1,0,0,F,0,22,1.0,1.0,Male
3485,2,Non-White,0,0,0,F,0,4,1.0,2.0,Male
3488,1,White,1,0,0,F,0,2,4.0,1.0,Male
3489,9,Non-White,0,0,0,F,0,1,1.0,4.0,Female
3491,2,Non-White,1,0,0,M,0,0,1.0,1.0,Male
3492,7,Non-White,0,0,0,F,0,3,0.0,1.0,Male
3493,2,Non-White,0,0,0,F,0,2,1.0,1.0,Male
3498,4,Non-White,1,0,0,F,0,7,1.0,54.0,Male
3499,10,Non-White,0,0,3,F,2,14,0.0,5.0,Female
3500,6,White,0,0,0,M,0,2,0.0,1.0,Male
3501,10,Non-White,0,0,0,F,0,6,0.0,1.0,Male
3502,1,Non-White,1,0,0,F,0,1,1.0,1.0,Male
3504,4,Non-White,0,0,0,M,0,2,29.0,29.0,Male
3507,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
3508,5,Non-White,0,0,0,F,0,0,1.0,1.0,Female
3511,3,White,0,0,0,F,0,0,0.0,0.0,Male
3512,7,Non-White,0,0,0,F,0,5,1.0,7.0,Male
3515,1,White,1,0,0,M,0,4,0.0,1.0,Male
3516,3,Non-White,0,0,0,F,0,1,1.0,1.0,Male
3517,1,Non-White,1,0,0,F,0,1,1.0,5.0,Male
3521,10,Non-White,0,0,1,F,0,1,0.0,0.0,Male
3523,1,White,1,0,0,F,0,1,12.0,12.0,Male
3528,3,Non-White,0,0,0,F,0,0,1.0,1.0,Female
3529,1,Non-White,1,0,0,F,0,0,5.0,1.0,Male
3531,3,White,1,0,0,F,0,2,1.0,0.0,Female
3533,10,White,0,0,3,F,0,8,1.0,42.0,Male
3535,2,White,1,0,0,F,0,2,1.0,1.0,Male
3536,2,White,0,0,0,F,0,0,0.0,3.0,Male
3538,2,Non-White,0,0,0,F,0,1,1.0,1.0,Male
3539,5,Non-White,1,0,0,F,0,3,0.0,1.0,Male
3540,2,White,0,0,0,F,0,0,4.0,1.0,Male
3542,6,White,0,0,0,F,1,0,1.0,8.0,Male
3543,1,White,1,0,0,F,0,4,2.0,1.0,Female
3544,2,Non-White,0,0,0,F,0,1,1.0,6.0,Male
3546,2,Non-White,0,0,0,F,0,0,0.0,0.0,Male
3547,4,Non-White,1,0,0,F,0,3,1.0,1.0,Male
3550,7,Non-White,1,0,0,F,0,7,1.0,78.0,Male
3551,6,Non-White,0,0,0,F,0,1,26.0,16.0,Male
3552,3,White,0,0,0,M,0,0,0.0,13.0,Male
3554,1,White,1,0,0,F,0,3,1.0,1.0,Male
3556,1,Non-White,1,0,0,F,0,0,0.0,1.0,Male
3562,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
3563,7,Non-White,1,0,0,F,0,17,1.0,47.0,Male
3564,7,Non-White,0,0,0,F,1,8,1.0,1.0,Male
3566,9,White,0,0,0,F,0,1,1.0,1.0,Male
3570,1,White,1,0,0,M,0,0,1.0,1.0,Male
3571,8,White,0,0,0,M,0,1,0.0,0.0,Male
3573,1,Non-White,1,0,0,F,0,1,1.0,1.0,Male
3574,3,Non-White,0,0,0,F,1,2,0.0,2.0,Male
3576,2,White,1,0,0,F,0,4,5.0,3.0,Male
3577,3,Non-White,1,0,0,F,0,4,0.0,0.0,Male
3582,3,Non-White,1,0,0,M,0,0,1.0,8.0,Female
3584,5,White,0,0,0,M,0,0,1.0,1.0,Male
3585,1,White,1,0,0,M,0,1,1.0,1.0,Male
3591,3,Non-White,0,0,0,F,0,2,10.0,10.0,Male
3593,4,White,1,0,0,F,0,1,0.0,1.0,Male
3594,4,Non-White,1,0,0,M,0,1,1.0,1.0,Male
3596,1,White,1,0,0,F,0,0,0.0,28.0,Male
3597,5,White,0,0,0,M,3,3,1.0,1.0,Male
3598,1,Non-White,1,0,0,F,0,1,1.0,1.0,Male
3600,2,Non-White,0,0,0,F,0,1,1.0,2.0,Male
3601,7,Non-White,0,0,0,M,0,10,15.0,4.0,Female
3602,8,Non-White,1,0,0,M,0,10,0.0,1.0,Male
3603,6,Non-White,0,0,0,F,0,6,0.0,1.0,Male
3605,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
3611,6,White,1,0,0,F,0,10,1.0,23.0,Male
3614,9,Non-White,0,0,0,F,0,1,1.0,1.0,Male
3616,7,Non-White,1,1,0,F,0,10,1.0,4.0,Male
3617,1,Non-White,1,0,0,M,0,4,0.0,0.0,Male
3618,8,White,1,0,0,F,0,10,1.0,1.0,Male
3620,1,White,1,0,0,M,0,0,1.0,1.0,Female
3622,10,Non-White,0,0,0,M,0,3,1.0,2.0,Male
3624,7,Non-White,0,0,0,F,0,1,1.0,1.0,Male
3626,7,White,1,0,0,F,0,0,1.0,30.0,Male
3627,7,White,1,3,0,M,0,16,1.0,82.0,Male
3628,6,Non-White,0,0,1,F,3,4,1.0,1.0,Male
3629,7,Non-White,0,0,0,F,0,0,1.0,1.0,Male
3630,1,White,1,0,0,F,0,0,0.0,2.0,Male
3631,1,White,1,0,0,M,0,0,0.0,1.0,Female
3634,3,White,1,0,0,F,0,0,1.0,54.0,Male
3636,6,Non-White,1,0,0,F,0,7,1.0,19.0,Female
3639,2,Non-White,0,0,0,M,0,0,0.0,1.0,Male
3641,6,White,0,0,0,M,0,0,1.0,1.0,Male
3642,4,Non-White,1,0,0,F,0,3,1.0,1.0,Male
3643,6,Non-White,0,0,0,F,0,1,1.0,2.0,Male
3645,1,White,1,0,0,M,0,0,1.0,1.0,Male
3646,7,White,1,0,0,F,0,11,0.0,12.0,Male
3647,3,Non-White,0,0,0,F,0,0,1.0,2.0,Male
3648,6,Non-White,1,0,0,F,0,10,1.0,44.0,Male
3649,8,Non-White,0,0,0,F,0,4,0.0,1.0,Male
3652,4,Non-White,0,0,0,F,0,1,1.0,1.0,Male
3653,2,Non-White,0,0,0,F,0,0,1.0,1.0,Male
3655,4,Non-White,1,0,0,F,0,1,1.0,1.0,Male
3656,9,Non-White,0,0,0,M,0,0,1.0,2.0,Male
3657,4,Non-White,0,0,0,M,0,0,1.0,1.0,Female
3658,1,Non-White,1,0,0,M,0,0,0.0,1.0,Male
3660,3,Non-White,1,0,0,F,0,2,1.0,1.0,Male
3661,6,Non-White,1,0,0,F,0,16,1.0,68.0,Male
3662,7,Non-White,0,0,0,F,0,4,1.0,30.0,Male
3663,6,Non-White,1,0,0,F,0,8,1.0,2.0,Male
3666,2,Non-White,1,0,0,M,0,0,1.0,1.0,Female
3667,5,Non-White,0,0,0,M,0,1,0.0,0.0,Male
3671,1,White,1,0,0,M,0,0,1.0,1.0,Male
3673,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
3674,2,Non-White,1,0,0,F,0,0,1.0,1.0,Female
3675,6,Non-White,1,0,0,F,0,9,0.0,1.0,Male
3676,5,Non-White,1,0,0,F,0,1,22.0,1.0,Male
3678,2,White,1,0,0,F,0,1,1.0,3.0,Male
3679,3,White,1,0,0,M,0,0,6.0,4.0,Female
3681,9,Non-White,1,0,0,F,0,8,1.0,43.0,Female
3684,7,Non-White,0,0,1,F,2,5,1.0,6.0,Male
3687,1,Non-White,1,0,0,F,0,13,1.0,1.0,Male
3691,9,Non-White,0,0,0,M,0,0,1.0,1.0,Male
3692,2,Non-White,1,0,0,F,0,8,1.0,1.0,Male
3693,2,Non-White,0,0,0,M,0,0,0.0,1.0,Male
3696,9,Non-White,0,0,1,F,0,1,1.0,1.0,Male
3697,1,White,1,0,0,M,0,0,1.0,1.0,Male
3698,1,White,1,0,0,F,0,0,1.0,74.0,Male
3699,2,White,1,0,0,F,0,1,0.0,293.0,Male
3700,4,Non-White,0,0,0,F,0,1,0.0,1.0,Male
3702,8,White,1,0,0,F,0,5,0.0,0.0,Male
3703,1,White,1,0,0,M,0,0,0.0,1.0,Male
3704,1,Non-White,1,0,0,F,0,0,0.0,0.0,Female
3706,1,Non-White,1,0,0,F,0,1,1.0,1.0,Female
3709,1,Non-White,1,0,0,F,0,0,1.0,4.0,Female
3710,7,Non-White,0,1,0,F,1,1,1.0,1.0,Male
3711,2,White,0,0,0,F,0,0,1.0,1.0,Male
3713,6,Non-White,0,0,0,F,0,1,1.0,29.0,Male
3714,1,White,1,0,0,M,0,1,1.0,1.0,Male
3719,9,Non-White,0,0,1,F,0,2,1.0,77.0,Male
3720,9,White,1,0,0,F,0,33,1.0,242.0,Male
3721,1,White,1,0,0,F,0,1,1.0,1.0,Female
3722,7,Non-White,0,0,0,M,0,1,1.0,27.0,Male
3725,8,Non-White,0,0,0,F,2,4,1.0,1.0,Male
3726,1,Non-White,1,0,0,F,0,0,0.0,0.0,Female
3728,1,Non-White,1,0,0,M,0,0,0.0,0.0,Male
3729,1,Non-White,1,0,0,F,0,0,1.0,2.0,Male
3730,1,Non-White,0,0,0,F,0,0,1.0,1.0,Male
3732,1,Non-White,0,0,0,M,0,1,1.0,32.0,Male
3736,2,White,1,0,0,F,0,4,1.0,2.0,Male
3737,2,White,0,0,0,F,0,0,0.0,5.0,Female
3738,9,White,0,0,0,F,0,14,1.0,1.0,Male
3739,1,White,1,0,0,M,0,1,1.0,1.0,Male
3741,5,Non-White,1,0,0,F,0,15,1.0,2.0,Male
3743,4,Non-White,0,0,0,F,0,1,1.0,1.0,Male
3744,1,Non-White,1,0,0,M,0,1,0.0,0.0,Male
3745,6,White,0,0,0,F,0,2,1.0,1.0,Male
3747,6,White,1,0,0,M,0,1,1.0,1.0,Male
3749,8,Non-White,1,0,0,F,0,1,1.0,2.0,Male
3751,10,Non-White,1,2,0,M,0,18,1.0,34.0,Male
3754,6,Non-White,0,0,0,F,0,1,1.0,2.0,Male
3757,2,White,1,0,0,F,0,1,1.0,1.0,Male
3758,2,Non-White,1,0,0,M,0,3,0.0,2.0,Male
3759,8,Non-White,1,0,0,F,0,14,1.0,2.0,Female
3761,5,Non-White,1,0,0,F,0,7,1.0,2.0,Male
3763,9,Non-White,0,0,2,F,2,20,1.0,30.0,Male
3765,9,White,1,0,0,F,0,0,0.0,1.0,Male
3766,2,White,0,0,0,M,0,0,0.0,1.0,Male
3768,1,Non-White,1,0,0,M,0,1,0.0,0.0,Female
3769,1,White,1,0,0,M,0,0,0.0,0.0,Male
3771,9,Non-White,0,0,1,F,2,5,1.0,155.0,Male
3772,5,White,0,0,0,F,0,3,1.0,39.0,Male
3773,7,Non-White,0,0,0,M,0,0,1.0,1.0,Male
3774,1,White,1,0,0,M,0,0,0.0,0.0,Male
3776,1,White,1,0,0,M,0,0,1.0,1.0,Female
3778,2,White,0,0,0,M,0,1,0.0,0.0,Male
3779,5,Non-White,0,0,0,M,0,1,1.0,2.0,Male
3780,3,White,0,0,0,M,0,2,18.0,15.0,Male
3782,10,Non-White,1,0,0,F,0,16,1.0,1.0,Male
3783,1,White,1,0,0,F,0,0,7.0,7.0,Male
3785,3,White,0,0,1,M,1,1,1.0,1.0,Male
3787,7,Non-White,0,0,0,F,0,1,1.0,168.0,Male
3788,4,White,1,0,0,F,0,0,1.0,0.0,Male
3789,1,White,0,0,0,F,0,0,1.0,1.0,Male
3790,3,White,0,0,0,F,0,1,2.0,1.0,Male
3793,4,White,1,0,0,F,0,1,23.0,2.0,Male
3794,7,Non-White,1,0,0,F,0,0,0.0,0.0,Male
3797,6,Non-White,1,1,0,F,0,7,1.0,24.0,Male
3799,2,Non-White,0,0,0,M,0,0,1.0,2.0,Male
3800,7,Non-White,0,0,0,F,0,8,1.0,49.0,Male
3801,1,White,1,0,0,M,0,0,0.0,2.0,Male
3802,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
3804,1,Non-White,0,0,0,M,0,1,1.0,1.0,Male
3805,2,White,0,0,0,F,0,0,1.0,2.0,Male
3807,5,White,1,0,0,M,0,1,1.0,11.0,Female
3809,4,White,0,0,0,M,0,9,0.0,1.0,Male
3811,2,Non-White,1,0,0,F,0,2,1.0,8.0,Male
3812,5,Non-White,0,0,0,F,0,1,1.0,23.0,Male
3814,4,Non-White,0,0,0,F,0,2,23.0,18.0,Male
3816,10,Non-White,0,0,0,M,0,5,1.0,32.0,Male
3817,8,Non-White,0,0,3,M,1,4,1.0,1.0,Female
3818,4,Non-White,0,0,0,M,0,1,0.0,3.0,Male
3820,1,Non-White,0,0,1,M,1,3,1.0,1.0,Male
3821,3,Non-White,1,0,0,F,0,2,1.0,12.0,Female
3824,5,Non-White,0,0,0,M,0,2,1.0,9.0,Male
3830,2,Non-White,0,0,0,M,0,0,1.0,1.0,Female
3831,8,White,0,0,0,F,0,0,1.0,7.0,Male
3835,1,White,1,0,0,M,0,0,1.0,4.0,Female
3836,3,White,1,0,0,F,0,0,1.0,27.0,Male
3838,1,Non-White,1,0,0,M,0,1,1.0,1.0,Male
3839,3,Non-White,1,0,0,M,0,3,1.0,2.0,Male
3840,10,Non-White,0,1,1,F,0,5,1.0,137.0,Male
3841,2,White,1,0,0,F,0,1,0.0,1.0,Male
3842,1,Non-White,1,0,0,F,0,2,8.0,8.0,Male
3843,1,Non-White,1,0,0,M,0,2,1.0,49.0,Female
3847,7,Non-White,0,1,0,F,0,2,1.0,2.0,Male
3848,8,Non-White,0,0,0,F,0,5,1.0,36.0,Male
3853,5,Non-White,1,0,0,M,0,4,0.0,1.0,Male
3854,3,Non-White,0,0,0,F,0,1,1.0,15.0,Male
3856,3,Non-White,1,1,0,F,0,7,1.0,2.0,Female
3857,2,Non-White,1,0,0,F,0,0,0.0,0.0,Female
3858,6,Non-White,1,0,0,F,0,3,1.0,9.0,Female
3859,3,Non-White,1,0,0,F,0,2,0.0,0.0,Male
3860,1,White,1,0,0,M,0,0,1.0,1.0,Male
3862,1,White,1,0,0,M,0,0,1.0,1.0,Male
3863,2,White,0,0,0,M,0,0,1.0,1.0,Male
3864,1,White,1,0,0,M,0,0,1.0,2.0,Male
3865,10,Non-White,0,0,0,M,0,0,1.0,1.0,Male
3867,5,Non-White,1,0,0,M,0,22,1.0,1.0,Male
3869,4,Non-White,0,0,0,M,0,0,0.0,0.0,Male
3870,10,Non-White,0,0,0,F,0,9,1.0,196.0,Male
3872,4,White,0,0,0,F,0,1,5.0,1.0,Male
3879,2,White,1,0,0,M,0,0,0.0,0.0,Male
3880,6,Non-White,1,0,0,F,0,0,1.0,1.0,Male
3881,5,Non-White,1,0,1,F,3,10,1.0,1.0,Male
3882,3,White,0,0,0,F,0,0,2.0,1.0,Male
3884,3,White,1,0,0,F,0,0,0.0,20.0,Female
3885,1,White,1,0,0,M,0,2,1.0,1.0,Male
3890,3,Non-White,1,2,0,F,0,11,1.0,1.0,Male
3891,8,Non-White,0,0,0,F,0,0,1.0,1.0,Female
3896,7,Non-White,0,0,0,M,0,6,1.0,5.0,Male
3897,3,White,0,0,0,F,0,0,1.0,1.0,Male
3899,8,Non-White,0,0,0,F,0,11,1.0,3.0,Male
3902,4,White,0,0,0,M,0,5,0.0,0.0,Male
3904,2,Non-White,1,0,0,M,0,0,1.0,1.0,Female
3906,8,Non-White,0,0,0,F,0,13,1.0,1.0,Male
3907,1,Non-White,1,0,0,F,0,0,3.0,1.0,Male
3909,8,White,0,0,0,F,0,13,2.0,33.0,Male
3910,5,Non-White,0,0,0,M,0,5,1.0,1.0,Male
3911,6,Non-White,1,0,0,F,0,8,1.0,1.0,Male
3917,3,Non-White,0,0,0,F,1,0,0.0,0.0,Male
3918,1,Non-White,1,0,0,F,0,8,0.0,2.0,Male
3919,5,Non-White,1,0,0,F,0,3,1.0,60.0,Male
3920,5,Non-White,0,0,0,M,0,0,1.0,2.0,Male
3924,6,Non-White,1,0,0,F,0,13,1.0,2.0,Female
3925,3,Non-White,0,0,0,F,2,0,1.0,13.0,Male
3929,4,Non-White,0,0,0,F,0,0,1.0,1.0,Male
3930,2,White,1,0,0,M,0,2,1.0,1.0,Male
3933,9,Non-White,1,0,0,F,0,5,1.0,1.0,Female
3934,5,Non-White,1,0,0,F,0,7,1.0,182.0,Male
3935,6,Non-White,0,0,0,F,0,0,1.0,1.0,Female
3936,10,Non-White,1,0,0,M,0,6,0.0,1.0,Male
3938,6,White,1,0,0,F,0,3,1.0,1.0,Male
3939,10,Non-White,0,1,0,F,0,3,1.0,4.0,Male
3941,3,White,1,0,0,M,0,0,1.0,2.0,Male
3942,1,Non-White,1,0,0,F,0,1,8.0,8.0,Male
3944,1,Non-White,1,0,0,M,0,1,1.0,1.0,Male
3946,2,Non-White,0,0,0,F,0,1,1.0,1.0,Male
3947,1,Non-White,1,0,0,F,0,1,0.0,1.0,Male
3948,5,Non-White,0,1,0,F,0,1,2.0,1.0,Male
3950,9,White,1,0,0,F,0,3,1.0,2.0,Male
3952,4,White,1,0,0,M,0,0,1.0,1.0,Male
3958,1,White,1,0,0,F,0,0,1.0,1.0,Male
3960,2,Non-White,0,0,0,F,0,0,1.0,1.0,Male
3961,1,Non-White,1,0,0,F,0,0,0.0,0.0,Male
3963,1,White,1,0,0,F,0,1,22.0,2.0,Male
3965,1,White,1,0,0,M,0,0,0.0,0.0,Male
3966,8,Non-White,1,0,0,F,0,14,1.0,33.0,Male
3969,10,Non-White,0,1,0,F,0,1,1.0,2.0,Male
3972,7,White,1,0,0,M,0,6,1.0,10.0,Male
3973,1,White,1,0,0,F,0,2,1.0,1.0,Female
3974,3,Non-White,0,0,0,F,0,7,1.0,1.0,Male
3975,2,White,0,0,0,M,0,1,1.0,1.0,Male
3976,7,Non-White,1,0,0,F,0,7,1.0,3.0,Male
3977,1,White,1,0,0,M,0,0,1.0,1.0,Male
3979,3,White,1,0,0,M,0,0,1.0,2.0,Male
3980,7,Non-White,1,0,0,M,0,0,0.0,29.0,Male
3981,5,Non-White,1,0,0,M,0,4,0.0,1.0,Male
3982,1,Non-White,1,0,0,F,0,0,0.0,42.0,Male
3985,6,Non-White,0,0,1,F,0,17,0.0,2.0,Male
3987,5,White,0,0,0,F,0,2,1.0,1.0,Male
3988,3,Non-White,1,0,0,M,0,0,1.0,1.0,Female
3989,2,Non-White,1,0,0,F,0,2,3.0,1.0,Male
3991,2,Non-White,0,0,0,M,0,0,1.0,2.0,Male
3992,5,Non-White,0,0,1,F,1,8,1.0,1.0,Male
3994,5,Non-White,1,0,0,M,0,0,3.0,1.0,Male
3995,3,Non-White,0,0,0,F,0,1,1.0,1.0,Male
3997,7,Non-White,1,0,0,F,0,0,0.0,241.0,Male
3998,1,Non-White,1,0,0,F,0,2,0.0,1.0,Male
3999,1,Non-White,1,0,0,F,0,1,1.0,2.0,Male
4000,9,Non-White,0,0,0,M,1,12,1.0,11.0,Male
4001,5,Non-White,1,0,0,F,0,0,0.0,7.0,Male
4002,5,Non-White,0,0,0,M,0,0,1.0,42.0,Male
4003,2,White,0,0,0,M,0,0,1.0,1.0,Male
4004,3,Non-White,0,0,0,F,0,1,0.0,45.0,Female
4005,2,White,1,0,0,M,0,4,1.0,31.0,Male
4006,1,White,1,0,0,F,0,1,1.0,1.0,Male
4010,6,Non-White,0,0,0,F,0,0,1.0,1.0,Male
4011,6,White,0,0,0,F,0,0,3.0,1.0,Male
4012,7,Non-White,0,0,0,F,0,1,1.0,2.0,Male
4013,9,White,0,0,1,M,1,7,1.0,2.0,Male
4014,8,Non-White,1,1,0,F,0,11,1.0,1.0,Male
4018,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
4020,2,Non-White,0,0,0,F,0,2,1.0,2.0,Male
4021,1,Non-White,1,0,0,F,0,1,6.0,5.0,Male
4023,1,White,1,0,0,M,0,0,2.0,1.0,Female
4026,2,Non-White,1,0,0,F,0,7,19.0,6.0,Female
4028,4,Non-White,1,0,0,M,0,0,1.0,1.0,Female
4029,2,Non-White,0,0,0,M,0,0,0.0,2.0,Male
4031,1,Non-White,1,0,0,M,0,0,3.0,1.0,Male
4032,4,White,0,0,0,M,1,2,1.0,13.0,Male
4033,8,Non-White,0,0,0,F,0,0,1.0,1.0,Male
4036,5,Non-White,1,0,1,F,0,3,0.0,1.0,Male
4037,8,White,0,0,0,M,0,3,1.0,1.0,Male
4038,6,White,1,0,0,F,0,19,1.0,2.0,Male
4039,4,Non-White,1,0,0,M,0,1,0.0,0.0,Male
4041,7,Non-White,0,0,0,F,0,1,0.0,0.0,Male
4045,3,White,1,0,0,F,0,1,1.0,1.0,Female
4048,8,White,1,0,0,F,0,3,19.0,15.0,Male
4049,6,White,0,0,0,F,4,4,0.0,0.0,Male
4052,5,Non-White,1,0,0,F,0,6,1.0,84.0,Male
4054,3,Non-White,0,0,0,F,0,0,1.0,1.0,Male
4059,5,Non-White,0,0,0,F,0,2,0.0,1.0,Male
4060,2,Non-White,1,0,0,M,0,3,1.0,1.0,Male
4061,1,White,1,0,0,M,0,0,1.0,1.0,Female
4062,2,White,0,0,0,F,0,0,0.0,2.0,Male
4063,4,White,0,0,0,F,0,4,1.0,4.0,Male
4064,4,White,1,0,0,F,0,2,1.0,14.0,Female
4065,4,White,0,0,0,F,1,3,1.0,41.0,Male
4067,4,White,1,0,0,M,1,3,1.0,1.0,Male
4068,1,White,1,0,0,M,0,0,1.0,1.0,Female
4069,4,White,0,0,0,F,2,3,0.0,0.0,Male
4070,1,Non-White,1,0,0,M,0,2,0.0,1.0,Male
4072,1,Non-White,1,0,0,F,0,0,0.0,177.0,Male
4073,2,White,0,0,0,M,0,0,1.0,1.0,Male
4075,5,Non-White,1,0,0,F,0,13,1.0,3.0,Male
4076,6,Non-White,1,0,0,F,0,6,1.0,1.0,Male
4078,1,Non-White,1,0,0,M,0,0,1.0,3.0,Male
4080,5,Non-White,0,0,0,F,0,0,1.0,2.0,Male
4081,3,White,0,0,0,F,0,1,1.0,1.0,Male
